"SpecName"	"LEVEL_3_CO"
"Canis_aureus"	"NGR"
"Canis_aureus"	"SUD"
"Canis_aureus"	NA
"Canis_aureus"	"LAO"
"Canis_aureus"	"THA"
"Canis_aureus"	"ERI"
"Canis_aureus"	"YEM"
"Canis_aureus"	"SEN"
"Canis_aureus"	"BKN"
"Canis_aureus"	"CBD"
"Canis_aureus"	"VIE"
"Canis_aureus"	"NGA"
"Canis_aureus"	"ETH"
"Canis_aureus"	"BEN"
"Canis_aureus"	"DJI"
"Canis_aureus"	"SOM"
"Canis_aureus"	"CMN"
"Canis_aureus"	"CAF"
"Canis_aureus"	"SRL"
"Canis_aureus"	"KEN"
"Canis_aureus"	"UGA"
"Canis_aureus"	"ZAI"
"Canis_aureus"	"RWA"
"Canis_aureus"	"TAN"
"Canis_aureus"	"BUR"
"Cerdocyon_thous"	"CLM"
"Cerdocyon_thous"	"VEN"
"Cerdocyon_thous"	"NLA"
"Cerdocyon_thous"	"PAN"
"Cerdocyon_thous"	"GUY"
"Cerdocyon_thous"	"SUR"
"Cerdocyon_thous"	"FRG"
"Cerdocyon_thous"	"BZN"
"Cerdocyon_thous"	"ECU"
"Cerdocyon_thous"	"BZE"
"Cerdocyon_thous"	"BZC"
"Cerdocyon_thous"	"BOL"
"Cerdocyon_thous"	"BZL"
"Cerdocyon_thous"	"PAR"
"Cerdocyon_thous"	"AGW"
"Cerdocyon_thous"	"AGE"
"Cerdocyon_thous"	"BZS"
"Cerdocyon_thous"	"URU"
"Chrysocyon_brachyurus"	"BZE"
"Chrysocyon_brachyurus"	"BZN"
"Chrysocyon_brachyurus"	"BZC"
"Chrysocyon_brachyurus"	"BOL"
"Chrysocyon_brachyurus"	"BZL"
"Chrysocyon_brachyurus"	"PAR"
"Chrysocyon_brachyurus"	"AGW"
"Chrysocyon_brachyurus"	"AGE"
"Chrysocyon_brachyurus"	"BZS"
"Chrysocyon_brachyurus"	"URU"
"Nyctereutes_procyonoides"	"BRY"
"Nyctereutes_procyonoides"	"KHA"
"Nyctereutes_procyonoides"	"CTA"
"Nyctereutes_procyonoides"	"CHI"
"Nyctereutes_procyonoides"	"AMU"
"Nyctereutes_procyonoides"	"SAK"
"Nyctereutes_procyonoides"	"MON"
"Nyctereutes_procyonoides"	"CHM"
"Nyctereutes_procyonoides"	"PRM"
"Nyctereutes_procyonoides"	"JAP"
"Nyctereutes_procyonoides"	"KOR"
"Nyctereutes_procyonoides"	"CHN"
"Nyctereutes_procyonoides"	NA
"Nyctereutes_procyonoides"	"CHS"
"Nyctereutes_procyonoides"	"CHC"
"Nyctereutes_procyonoides"	"VIE"
"Otocyon_megalotis"	"ETH"
"Otocyon_megalotis"	"SOM"
"Otocyon_megalotis"	"SUD"
"Otocyon_megalotis"	"KEN"
"Otocyon_megalotis"	"UGA"
"Otocyon_megalotis"	"TAN"
"Otocyon_megalotis"	"BUR"
"Otocyon_megalotis"	"MLW"
"Otocyon_megalotis"	"ANG"
"Otocyon_megalotis"	"CPV"
"Otocyon_megalotis"	"ZAM"
"Otocyon_megalotis"	"NAM"
"Otocyon_megalotis"	"BOT"
"Otocyon_megalotis"	"ZIM"
"Otocyon_megalotis"	"MOZ"
"Otocyon_megalotis"	"TVL"
"Otocyon_megalotis"	"CPP"
"Otocyon_megalotis"	"OFS"
"Otocyon_megalotis"	"NAT"
"Otocyon_megalotis"	"LES"
"Lycalopex_culpaeus"	"CLM"
"Lycalopex_culpaeus"	"ECU"
"Lycalopex_culpaeus"	"PER"
"Lycalopex_culpaeus"	"BZN"
"Lycalopex_culpaeus"	"BOL"
"Lycalopex_culpaeus"	"CLN"
"Lycalopex_culpaeus"	"AGW"
"Lycalopex_culpaeus"	"CLC"
"Lycalopex_culpaeus"	"AGE"
"Lycalopex_culpaeus"	"AGS"
"Lycalopex_culpaeus"	"CLS"
"Lycalopex_fulvipes"	"CLC"
"Lycalopex_fulvipes"	"CLS"
"Lycalopex_griseus"	"AGW"
"Lycalopex_griseus"	"AGE"
"Lycalopex_griseus"	"CLN"
"Lycalopex_griseus"	"CLC"
"Lycalopex_griseus"	"AGS"
"Lycalopex_griseus"	"CLS"
"Lycalopex_gymnocercus"	"BZN"
"Lycalopex_gymnocercus"	"BZC"
"Lycalopex_gymnocercus"	"BOL"
"Lycalopex_gymnocercus"	"PAR"
"Lycalopex_gymnocercus"	"AGW"
"Lycalopex_gymnocercus"	"AGE"
"Lycalopex_gymnocercus"	"BZS"
"Lycalopex_gymnocercus"	"URU"
"Lycalopex_gymnocercus"	"AGS"
"Lycalopex_sechurae"	"ECU"
"Lycalopex_sechurae"	"PER"
"Speothos_venaticus"	"VEN"
"Speothos_venaticus"	"NLA"
"Speothos_venaticus"	"CLM"
"Speothos_venaticus"	NA
"Speothos_venaticus"	"TRT"
"Speothos_venaticus"	"COS"
"Speothos_venaticus"	"PAN"
"Speothos_venaticus"	"GUY"
"Speothos_venaticus"	"SUR"
"Speothos_venaticus"	"FRG"
"Speothos_venaticus"	"BZN"
"Speothos_venaticus"	"ECU"
"Speothos_venaticus"	"BZE"
"Speothos_venaticus"	"PER"
"Speothos_venaticus"	"BZC"
"Speothos_venaticus"	"BOL"
"Speothos_venaticus"	"BZL"
"Speothos_venaticus"	"PAR"
"Speothos_venaticus"	"BZS"
"Speothos_venaticus"	"AGE"
"Urocyon_cinereoargenteus"	"MAN"
"Urocyon_cinereoargenteus"	"MIN"
"Urocyon_cinereoargenteus"	"ONT"
"Urocyon_cinereoargenteus"	"NDA"
"Urocyon_cinereoargenteus"	"MIC"
"Urocyon_cinereoargenteus"	"WAS"
"Urocyon_cinereoargenteus"	"ORE"
"Urocyon_cinereoargenteus"	"WIS"
"Urocyon_cinereoargenteus"	"SDA"
"Urocyon_cinereoargenteus"	"NWY"
"Urocyon_cinereoargenteus"	"QUE"
"Urocyon_cinereoargenteus"	"MAI"
"Urocyon_cinereoargenteus"	"WYO"
"Urocyon_cinereoargenteus"	"IOW"
"Urocyon_cinereoargenteus"	"NWH"
"Urocyon_cinereoargenteus"	"IDA"
"Urocyon_cinereoargenteus"	"NEB"
"Urocyon_cinereoargenteus"	"ILL"
"Urocyon_cinereoargenteus"	"MAS"
"Urocyon_cinereoargenteus"	"CAL"
"Urocyon_cinereoargenteus"	"NEV"
"Urocyon_cinereoargenteus"	"INI"
"Urocyon_cinereoargenteus"	"OHI"
"Urocyon_cinereoargenteus"	"NWJ"
"Urocyon_cinereoargenteus"	"CNT"
"Urocyon_cinereoargenteus"	"UTA"
"Urocyon_cinereoargenteus"	"COL"
"Urocyon_cinereoargenteus"	"PEN"
"Urocyon_cinereoargenteus"	"KAN"
"Urocyon_cinereoargenteus"	"MSO"
"Urocyon_cinereoargenteus"	"MRY"
"Urocyon_cinereoargenteus"	"DEL"
"Urocyon_cinereoargenteus"	"KTY"
"Urocyon_cinereoargenteus"	"WVA"
"Urocyon_cinereoargenteus"	"VRG"
"Urocyon_cinereoargenteus"	"ARI"
"Urocyon_cinereoargenteus"	"NCA"
"Urocyon_cinereoargenteus"	"NWM"
"Urocyon_cinereoargenteus"	"OKL"
"Urocyon_cinereoargenteus"	"ARK"
"Urocyon_cinereoargenteus"	"TEN"
"Urocyon_cinereoargenteus"	"TEX"
"Urocyon_cinereoargenteus"	"ALA"
"Urocyon_cinereoargenteus"	"GEO"
"Urocyon_cinereoargenteus"	"MSI"
"Urocyon_cinereoargenteus"	"SCA"
"Urocyon_cinereoargenteus"	"LOU"
"Urocyon_cinereoargenteus"	"MXN"
"Urocyon_cinereoargenteus"	"MXE"
"Urocyon_cinereoargenteus"	"FLA"
"Urocyon_cinereoargenteus"	"MXS"
"Urocyon_cinereoargenteus"	"MXG"
"Urocyon_cinereoargenteus"	"MXT"
"Urocyon_cinereoargenteus"	"MXC"
"Urocyon_cinereoargenteus"	"GUA"
"Urocyon_cinereoargenteus"	"BLZ"
"Urocyon_cinereoargenteus"	"HON"
"Urocyon_cinereoargenteus"	"ELS"
"Urocyon_cinereoargenteus"	"NIC"
"Urocyon_cinereoargenteus"	"CLM"
"Urocyon_cinereoargenteus"	"COS"
"Urocyon_cinereoargenteus"	"VEN"
"Urocyon_cinereoargenteus"	"PAN"
"Urocyon_littoralis"	"CAL"
"Vulpes_bengalensis"	"PAK"
"Vulpes_bengalensis"	"IND"
"Vulpes_bengalensis"	"WHM"
"Vulpes_bengalensis"	"AFG"
"Vulpes_bengalensis"	"NEP"
"Vulpes_bengalensis"	"CHT"
"Vulpes_bengalensis"	"IRN"
"Vulpes_bengalensis"	"EHM"
"Vulpes_bengalensis"	"BAN"
"Vulpes_bengalensis"	"ASS"
"Vulpes_cana"	"TKM"
"Vulpes_cana"	"IRN"
"Vulpes_cana"	"TZK"
"Vulpes_cana"	"AFG"
"Vulpes_cana"	"PAK"
"Vulpes_cana"	"PAL"
"Vulpes_cana"	"EGY"
"Vulpes_cana"	"SIN"
"Vulpes_cana"	"SAU"
"Vulpes_cana"	"GST"
"Vulpes_cana"	"OMA"
"Vulpes_cana"	"SUD"
"Vulpes_cana"	"YEM"
"Vulpes_cana"	"DJI"
"Vulpes_vulpes"	"KRA"
"Vulpes_vulpes"	"YAK"
"Vulpes_vulpes"	"NOR"
"Vulpes_vulpes"	"FIN"
"Vulpes_vulpes"	"RUN"
"Vulpes_vulpes"	"MAG"
"Vulpes_vulpes"	"WSB"
"Vulpes_vulpes"	"SWE"
"Vulpes_vulpes"	"IRK"
"Vulpes_vulpes"	"KAM"
"Vulpes_vulpes"	"KHA"
"Vulpes_vulpes"	"RUE"
"Vulpes_vulpes"	"BLT"
"Vulpes_vulpes"	"RUW"
"Vulpes_vulpes"	"RUC"
"Vulpes_vulpes"	"GRB"
"Vulpes_vulpes"	"DEN"
"Vulpes_vulpes"	"CTA"
"Vulpes_vulpes"	"BRY"
"Vulpes_vulpes"	"AMU"
"Vulpes_vulpes"	"IRE"
"Vulpes_vulpes"	"BLR"
"Vulpes_vulpes"	"KAZ"
"Vulpes_vulpes"	"GER"
"Vulpes_vulpes"	"POL"
"Vulpes_vulpes"	"ALT"
"Vulpes_vulpes"	"NET"
"Vulpes_vulpes"	"CHI"
"Vulpes_vulpes"	"BGM"
"Vulpes_vulpes"	"RUS"
"Vulpes_vulpes"	"TVA"
"Vulpes_vulpes"	"MON"
"Vulpes_vulpes"	"FRA"
"Vulpes_vulpes"	"CZE"
"Vulpes_vulpes"	"UKR"
"Vulpes_vulpes"	NA
"Vulpes_vulpes"	"KUR"
"Vulpes_vulpes"	"AUT"
"Vulpes_vulpes"	"CHM"
"Vulpes_vulpes"	"ROM"
"Vulpes_vulpes"	"CHX"
"Vulpes_vulpes"	"HUN"
"Vulpes_vulpes"	"NCS"
"Vulpes_vulpes"	"ITA"
"Vulpes_vulpes"	"YUG"
"Vulpes_vulpes"	"KRY"
"Vulpes_vulpes"	"PRM"
"Vulpes_vulpes"	"SAK"
"Vulpes_vulpes"	"JAP"
"Vulpes_vulpes"	"SPA"
"Vulpes_vulpes"	"BUL"
"Vulpes_vulpes"	"UZB"
"Vulpes_vulpes"	"SAR"
"Vulpes_vulpes"	"ALB"
"Vulpes_vulpes"	"TKM"
"Vulpes_vulpes"	"CHN"
"Vulpes_vulpes"	"POR"
"Vulpes_vulpes"	"TUR"
"Vulpes_vulpes"	"TCS"
"Vulpes_vulpes"	"KGZ"
"Vulpes_vulpes"	"KOR"
"Vulpes_vulpes"	"COR"
"Vulpes_vulpes"	"TUE"
"Vulpes_vulpes"	"GRC"
"Vulpes_vulpes"	"EAI"
"Vulpes_vulpes"	"IRN"
"Vulpes_vulpes"	"TZK"
"Vulpes_vulpes"	"AFG"
"Vulpes_vulpes"	"CHQ"
"Vulpes_vulpes"	"SIC"
"Vulpes_vulpes"	"ALG"
"Vulpes_vulpes"	"TUN"
"Vulpes_vulpes"	"LBS"
"Vulpes_vulpes"	"IRQ"
"Vulpes_vulpes"	"CHT"
"Vulpes_vulpes"	"MOR"
"Vulpes_vulpes"	"CYP"
"Vulpes_vulpes"	"PAK"
"Vulpes_vulpes"	"WHM"
"Vulpes_vulpes"	"CHC"
"Vulpes_vulpes"	"CHS"
"Vulpes_vulpes"	"LBY"
"Vulpes_vulpes"	"PAL"
"Vulpes_vulpes"	"IND"
"Vulpes_vulpes"	"EGY"
"Vulpes_vulpes"	"SAU"
"Vulpes_vulpes"	"SIN"
"Vulpes_vulpes"	"NEP"
"Vulpes_vulpes"	"KUW"
"Vulpes_vulpes"	"ASS"
"Vulpes_vulpes"	"EHM"
"Vulpes_vulpes"	"GST"
"Vulpes_vulpes"	"BAN"
"Vulpes_vulpes"	"OMA"
"Vulpes_vulpes"	"SUD"
"Vulpes_vulpes"	"MYA"
"Vulpes_vulpes"	"YEM"
"Vulpes_vulpes"	"ERI"
"Vulpes_vulpes"	"DJI"
"Capromys_pilorides"	"CUB"
"Geocapromys_brownii"	"JAM"
"Geocapromys_ingrahami"	"BAH"
"Plagiodontia_aedium"	"DOM"
"Plagiodontia_aedium"	"HAI"
"Hydrochoerus_hydrochaeris"	"VEN"
"Hydrochoerus_hydrochaeris"	NA
"Hydrochoerus_hydrochaeris"	"TRT"
"Hydrochoerus_hydrochaeris"	"GUY"
"Hydrochoerus_hydrochaeris"	"CLM"
"Hydrochoerus_hydrochaeris"	"SUR"
"Hydrochoerus_hydrochaeris"	"FRG"
"Hydrochoerus_hydrochaeris"	"BZN"
"Hydrochoerus_hydrochaeris"	"ECU"
"Hydrochoerus_hydrochaeris"	"BZE"
"Hydrochoerus_hydrochaeris"	"PER"
"Hydrochoerus_hydrochaeris"	"BZC"
"Hydrochoerus_hydrochaeris"	"BOL"
"Hydrochoerus_hydrochaeris"	"BZL"
"Hydrochoerus_hydrochaeris"	"PAR"
"Hydrochoerus_hydrochaeris"	"AGW"
"Hydrochoerus_hydrochaeris"	"AGE"
"Hydrochoerus_hydrochaeris"	"BZS"
"Hydrochoerus_hydrochaeris"	"URU"
"Hydrochoerus_isthmius"	"CLM"
"Hydrochoerus_isthmius"	"VEN"
"Hydrochoerus_isthmius"	"PAN"
"Microcavia_australis"	"AGW"
"Microcavia_australis"	"AGE"
"Microcavia_australis"	"AGS"
"Microcavia_australis"	"CLS"
"Microcavia_niata"	"BOL"
"Microcavia_niata"	"CLN"
"Microcavia_shiptoni"	"AGW"
"Cebus_albifrons"	"CLM"
"Cebus_albifrons"	"VEN"
"Cebus_albifrons"	"TRT"
"Cebus_albifrons"	"BZN"
"Cebus_albifrons"	"ECU"
"Cebus_albifrons"	"PER"
"Cebus_albifrons"	NA
"Cebus_albifrons"	"BZC"
"Cebus_albifrons"	"BOL"
"Sapajus_apella"	"VNA"
"Sapajus_apella"	"VEN"
"Sapajus_apella"	"GUY"
"Sapajus_apella"	"SUR"
"Sapajus_apella"	"FRG"
"Sapajus_apella"	"BZN"
"Sapajus_apella"	"BZE"
"Sapajus_apella"	"BZC"
"Sapajus_apella"	"BOL"
"Sapajus_apella"	"PER"
"Sapajus_flavius"	"BZE"
"Sapajus_flavius"	"BZL"
"Cebus_kaapori"	"BZN"
"Cebus_kaapori"	"BZE"
"Sapajus_libidinosus"	"BZE"
"Sapajus_libidinosus"	"BZN"
"Sapajus_libidinosus"	"BZC"
"Sapajus_libidinosus"	"BOL"
"Sapajus_libidinosus"	"BZL"
"Sapajus_macrocephalus"	"CLM"
"Sapajus_macrocephalus"	"VEN"
"Sapajus_macrocephalus"	"BZN"
"Sapajus_macrocephalus"	"ECU"
"Sapajus_macrocephalus"	"PER"
"Sapajus_macrocephalus"	"BOL"
"Sapajus_nigritus"	"BZL"
"Sapajus_nigritus"	"BZC"
"Sapajus_nigritus"	"BZS"
"Sapajus_nigritus"	"AGE"
"Sapajus_robustus"	"BZE"
"Sapajus_robustus"	"BZL"
"Sapajus_xanthosternos"	"BZE"
"Sapajus_xanthosternos"	"BZL"
"Saimiri_boliviensis"	"BZN"
"Saimiri_boliviensis"	"PER"
"Saimiri_boliviensis"	"BOL"
"Saimiri_oerstedii"	"COS"
"Saimiri_sciureus"	"GUY"
"Saimiri_sciureus"	"CLM"
"Saimiri_sciureus"	"VEN"
"Saimiri_sciureus"	"SUR"
"Saimiri_sciureus"	"FRG"
"Saimiri_sciureus"	"BZN"
"Saimiri_sciureus"	"ECU"
"Saimiri_sciureus"	"BZE"
"Saimiri_sciureus"	"PER"
"Saimiri_sciureus"	"BZC"
"Saimiri_ustus"	"BZN"
"Saimiri_ustus"	"BZC"
"Saimiri_ustus"	"BOL"
"Saimiri_vanzolinii"	"BZN"
"Cercocebus_agilis"	"CAF"
"Cercocebus_agilis"	"CMN"
"Cercocebus_agilis"	"SUD"
"Cercocebus_agilis"	"ZAI"
"Cercocebus_agilis"	"CON"
"Cercocebus_agilis"	"UGA"
"Cercocebus_agilis"	"EQG"
"Cercocebus_agilis"	"GAB"
"Cercocebus_agilis"	"RWA"
"Cercocebus_atys"	"GAM"
"Cercocebus_atys"	"GNB"
"Cercocebus_atys"	"GUI"
"Cercocebus_atys"	"SIE"
"Cercocebus_atys"	"LBR"
"Cercocebus_atys"	"IVO"
"Cercocebus_chrysogaster"	"ZAI"
"Cercocebus_chrysogaster"	"CON"
"Cercocebus_galeritus"	"KEN"
"Cercocebus_sanjei"	"TAN"
"Cercocebus_torquatus"	"BEN"
"Cercocebus_torquatus"	"NGA"
"Cercocebus_torquatus"	"CMN"
"Cercocebus_torquatus"	"EQG"
"Cercocebus_torquatus"	"GAB"
"Cercocebus_torquatus"	"CON"
"Cercopithecus_ascanius"	"CAF"
"Cercopithecus_ascanius"	"SUD"
"Cercopithecus_ascanius"	"ZAI"
"Cercopithecus_ascanius"	"CON"
"Cercopithecus_ascanius"	"UGA"
"Cercopithecus_ascanius"	"KEN"
"Cercopithecus_ascanius"	"RWA"
"Cercopithecus_ascanius"	"TAN"
"Cercopithecus_ascanius"	"BUR"
"Cercopithecus_ascanius"	"CAB"
"Cercopithecus_ascanius"	"ANG"
"Cercopithecus_campbelli"	"GAM"
"Cercopithecus_campbelli"	"GNB"
"Cercopithecus_campbelli"	"GUI"
"Cercopithecus_campbelli"	"SIE"
"Cercopithecus_campbelli"	"LBR"
"Cercopithecus_campbelli"	"IVO"
"Cercopithecus_cephus"	"CMN"
"Cercopithecus_cephus"	"CAF"
"Cercopithecus_cephus"	"CON"
"Cercopithecus_cephus"	"EQG"
"Cercopithecus_cephus"	"GAB"
"Cercopithecus_cephus"	"CAB"
"Cercopithecus_cephus"	"ANG"
"Cercopithecus_diana"	"GUI"
"Cercopithecus_diana"	"SIE"
"Cercopithecus_diana"	"LBR"
"Cercopithecus_diana"	"IVO"
"Cercopithecus_dryas"	"ZAI"
"Cercopithecus_erythrogaster"	"BEN"
"Cercopithecus_erythrogaster"	"NGA"
"Cercopithecus_erythrotis"	"NGA"
"Cercopithecus_erythrotis"	"CMN"
"Cercopithecus_erythrotis"	"GGI"
"Cercopithecus_hamlyni"	"ZAI"
"Cercopithecus_hamlyni"	"UGA"
"Cercopithecus_hamlyni"	"RWA"
"Cercopithecus_hamlyni"	"BUR"
"Allochrocebus_lhoesti"	"ZAI"
"Allochrocebus_lhoesti"	"UGA"
"Allochrocebus_lhoesti"	"RWA"
"Allochrocebus_lhoesti"	"BUR"
"Cercopithecus_mitis"	"ETH"
"Cercopithecus_mitis"	"ZAI"
"Cercopithecus_mitis"	"SUD"
"Cercopithecus_mitis"	"KEN"
"Cercopithecus_mitis"	"SOM"
"Cercopithecus_mitis"	"UGA"
"Cercopithecus_mitis"	"RWA"
"Cercopithecus_mitis"	"TAN"
"Cercopithecus_mitis"	"BUR"
"Cercopithecus_mitis"	"ANG"
"Cercopithecus_mitis"	"ZAM"
"Cercopithecus_mitis"	"MLW"
"Cercopithecus_mitis"	"MOZ"
"Cercopithecus_mitis"	"TVL"
"Cercopithecus_mitis"	"SWZ"
"Cercopithecus_mitis"	"NAT"
"Cercopithecus_mitis"	"LES"
"Cercopithecus_mitis"	"CPP"
"Cercopithecus_mona"	"BEN"
"Cercopithecus_mona"	"NGA"
"Cercopithecus_mona"	"GHA"
"Cercopithecus_mona"	"CMN"
"Cercopithecus_neglectus"	"ETH"
"Cercopithecus_neglectus"	"CMN"
"Cercopithecus_neglectus"	"CAF"
"Cercopithecus_neglectus"	"ZAI"
"Cercopithecus_neglectus"	"SUD"
"Cercopithecus_neglectus"	"KEN"
"Cercopithecus_neglectus"	"CON"
"Cercopithecus_neglectus"	"UGA"
"Cercopithecus_neglectus"	"EQG"
"Cercopithecus_neglectus"	"GAB"
"Cercopithecus_neglectus"	"TAN"
"Cercopithecus_neglectus"	"CAB"
"Cercopithecus_neglectus"	"ANG"
"Cercopithecus_nictitans"	"NGA"
"Cercopithecus_nictitans"	"GUI"
"Cercopithecus_nictitans"	"LBR"
"Cercopithecus_nictitans"	"IVO"
"Cercopithecus_nictitans"	"CMN"
"Cercopithecus_nictitans"	"CAF"
"Cercopithecus_nictitans"	"ZAI"
"Cercopithecus_nictitans"	"GGI"
"Cercopithecus_nictitans"	"CON"
"Cercopithecus_nictitans"	"EQG"
"Cercopithecus_nictitans"	"GAB"
"Cercopithecus_nictitans"	"CAB"
"Cercopithecus_petaurista"	"GUI"
"Cercopithecus_petaurista"	"GNB"
"Cercopithecus_petaurista"	"SIE"
"Cercopithecus_petaurista"	"IVO"
"Cercopithecus_petaurista"	"GHA"
"Cercopithecus_petaurista"	"LBR"
"Cercopithecus_petaurista"	"BEN"
"Allochrocebus_preussi"	"NGA"
"Allochrocebus_preussi"	"CMN"
"Allochrocebus_preussi"	"GGI"
"Cercopithecus_sclateri"	"NGA"
"Cercopithecus_sclateri"	"CMN"
"Allochrocebus_solatus"	"GAB"
"Allochrocebus_solatus"	"CON"
"Chlorocebus_aethiops"	"SUD"
"Chlorocebus_aethiops"	"ERI"
"Chlorocebus_aethiops"	"ETH"
"Chlorocebus_aethiops"	"DJI"
"Chlorocebus_cynosuros"	"ZAI"
"Chlorocebus_cynosuros"	"GAB"
"Chlorocebus_cynosuros"	"CON"
"Chlorocebus_cynosuros"	"CAB"
"Chlorocebus_cynosuros"	"BUR"
"Chlorocebus_cynosuros"	"ANG"
"Chlorocebus_cynosuros"	"TAN"
"Chlorocebus_cynosuros"	"ZAM"
"Chlorocebus_cynosuros"	"MLW"
"Chlorocebus_cynosuros"	"MOZ"
"Chlorocebus_cynosuros"	"CPV"
"Chlorocebus_cynosuros"	"NAM"
"Chlorocebus_cynosuros"	"BOT"
"Chlorocebus_djamdjamensis"	"ETH"
"Chlorocebus_pygerythrus"	"ETH"
"Chlorocebus_pygerythrus"	"SUD"
"Chlorocebus_pygerythrus"	"KEN"
"Chlorocebus_pygerythrus"	"SOM"
"Chlorocebus_pygerythrus"	"UGA"
"Chlorocebus_pygerythrus"	"RWA"
"Chlorocebus_pygerythrus"	"TAN"
"Chlorocebus_pygerythrus"	"ZAI"
"Chlorocebus_pygerythrus"	"BUR"
"Chlorocebus_pygerythrus"	"MLW"
"Chlorocebus_pygerythrus"	"ZAM"
"Chlorocebus_pygerythrus"	"MOZ"
"Chlorocebus_pygerythrus"	"ZIM"
"Chlorocebus_pygerythrus"	"ANG"
"Chlorocebus_pygerythrus"	"BOT"
"Chlorocebus_pygerythrus"	"TVL"
"Chlorocebus_pygerythrus"	"SWZ"
"Chlorocebus_pygerythrus"	"CPP"
"Chlorocebus_pygerythrus"	"OFS"
"Chlorocebus_pygerythrus"	"NAT"
"Chlorocebus_pygerythrus"	"NAM"
"Chlorocebus_pygerythrus"	NA
"Chlorocebus_pygerythrus"	"LES"
"Chlorocebus_sabaeus"	"MTN"
"Chlorocebus_sabaeus"	"MLI"
"Chlorocebus_sabaeus"	"SEN"
"Chlorocebus_sabaeus"	"BKN"
"Chlorocebus_sabaeus"	"GAM"
"Chlorocebus_sabaeus"	"GNB"
"Chlorocebus_sabaeus"	"GUI"
"Chlorocebus_sabaeus"	"IVO"
"Chlorocebus_sabaeus"	"GHA"
"Chlorocebus_sabaeus"	"SIE"
"Chlorocebus_sabaeus"	"LBR"
"Chlorocebus_tantalus"	"MLI"
"Chlorocebus_tantalus"	"BKN"
"Chlorocebus_tantalus"	"NGR"
"Chlorocebus_tantalus"	"NGA"
"Chlorocebus_tantalus"	"CHA"
"Chlorocebus_tantalus"	"SUD"
"Chlorocebus_tantalus"	"BEN"
"Chlorocebus_tantalus"	"CMN"
"Chlorocebus_tantalus"	"CAF"
"Chlorocebus_tantalus"	"GHA"
"Chlorocebus_tantalus"	"ZAI"
"Chlorocebus_tantalus"	"KEN"
"Chlorocebus_tantalus"	"UGA"
"Chlorocebus_tantalus"	"RWA"
"Chlorocebus_tantalus"	"TAN"
"Colobus_guereza"	"ERI"
"Colobus_guereza"	"ETH"
"Colobus_guereza"	"CHA"
"Colobus_guereza"	"CAF"
"Colobus_guereza"	"CMN"
"Colobus_guereza"	"NGA"
"Colobus_guereza"	"SUD"
"Colobus_guereza"	"ZAI"
"Colobus_guereza"	"KEN"
"Colobus_guereza"	"CON"
"Colobus_guereza"	"UGA"
"Colobus_guereza"	"EQG"
"Colobus_guereza"	"GAB"
"Colobus_guereza"	"RWA"
"Colobus_guereza"	"TAN"
"Colobus_polykomos"	"GAM"
"Colobus_polykomos"	"GNB"
"Colobus_polykomos"	"GUI"
"Colobus_polykomos"	"SIE"
"Colobus_polykomos"	"LBR"
"Colobus_polykomos"	"IVO"
"Colobus_satanas"	"CMN"
"Colobus_satanas"	"CAF"
"Colobus_satanas"	"GGI"
"Colobus_satanas"	"EQG"
"Colobus_satanas"	"GAB"
"Colobus_satanas"	"CON"
"Colobus_vellerosus"	"BKN"
"Colobus_vellerosus"	"IVO"
"Colobus_vellerosus"	"GHA"
"Colobus_vellerosus"	"BEN"
"Colobus_vellerosus"	"NGA"
"Erythrocebus_patas"	"MLI"
"Erythrocebus_patas"	"ALG"
"Erythrocebus_patas"	"NGR"
"Erythrocebus_patas"	"MTN"
"Erythrocebus_patas"	"CHA"
"Erythrocebus_patas"	"SUD"
"Erythrocebus_patas"	"SEN"
"Erythrocebus_patas"	"BKN"
"Erythrocebus_patas"	"NGA"
"Erythrocebus_patas"	"GAM"
"Erythrocebus_patas"	"ETH"
"Erythrocebus_patas"	"GNB"
"Erythrocebus_patas"	"GUI"
"Erythrocebus_patas"	"BEN"
"Erythrocebus_patas"	"CMN"
"Erythrocebus_patas"	"CAF"
"Erythrocebus_patas"	"IVO"
"Erythrocebus_patas"	"GHA"
"Erythrocebus_patas"	"SIE"
"Erythrocebus_patas"	"ZAI"
"Erythrocebus_patas"	"KEN"
"Erythrocebus_patas"	"UGA"
"Erythrocebus_patas"	"TAN"
"Lophocebus_albigena"	"CMN"
"Lophocebus_albigena"	"CAF"
"Lophocebus_albigena"	"ZAI"
"Lophocebus_albigena"	"CON"
"Lophocebus_albigena"	"UGA"
"Lophocebus_albigena"	"EQG"
"Lophocebus_albigena"	"GAB"
"Lophocebus_albigena"	"KEN"
"Lophocebus_albigena"	"RWA"
"Lophocebus_albigena"	"TAN"
"Lophocebus_albigena"	"BUR"
"Lophocebus_albigena"	"CAB"
"Lophocebus_aterrimus"	"ZAI"
"Lophocebus_aterrimus"	"CON"
"Lophocebus_aterrimus"	"ANG"
"Macaca_cyclopis"	"TAI"
"Macaca_fuscata"	"JAP"
"Macaca_hecki"	"SUL"
"Macaca_leonina"	"CHT"
"Macaca_leonina"	"ASS"
"Macaca_leonina"	"EHM"
"Macaca_leonina"	"CHC"
"Macaca_leonina"	"MYA"
"Macaca_leonina"	"BAN"
"Macaca_leonina"	"LAO"
"Macaca_leonina"	"THA"
"Macaca_leonina"	"VIE"
"Macaca_leonina"	"CBD"
"Macaca_maura"	"SUL"
"Macaca_mulatta"	"AFG"
"Macaca_mulatta"	"PAK"
